user_id,signup_date,country,plan_type,monthly_fee,days_active_last_30,sessions_last_30,support_tickets_last_30,payments_failed_last_90,avg_session_duration,feature_usage_score,last_login_days_ago,churn
1031,2025-01-25,US,standard,22.04,21,44,1.0,1,53.26,62.47,4,0
1032,2025-10-26,BR,basic,12.43,13,32,2.0,0,45.46,33.02,18,0
1033,2024-06-28,DE,standard,20.3,23,32,0.0,1,40.31,69.22,5,0
1034,2025-06-25,FR,standard,20.85,23,65,1.0,0,38.89,77.03,5,0
1035,2026-01-27,US,basic,9.76,4,8,0.0,0,22.25,19.02,13,1
1036,2024-06-17,PL,basic,10.78,6,15,1.0,1,27.09,12.94,19,1
1037,2024-01-30,ES,basic,10.46,26,81,0.0,0,,77.25,6,0
1038,2026-03-13,US,premium,40.08,13,21,0.0,0,23.37,39.39,13,0
1039,2025-03-11,IN,basic,10.2,14,47,1.0,1,38.88,55.44,10,0
1040,2024-04-05,PL,standard,20.67,12,43,0.0,0,20.42,36.16,13,0
1041,2024-07-19,DE,basic,9.55,4,8,,0,25.81,15.35,27,0
1042,2024-03-10,PL,standard,19.63,13,23,,0,39.73,37.92,18,0
1043,2025-03-29,IN,basic,12.55,18,54,0.0,0,36.95,51.55,13,0
1044,2025-05-06,ES,premium,44.06,12,18,0.0,1,39.59,35.57,11,0
1045,2024-07-17,ES,standard,18.18,3,12,0.0,0,29.19,16.37,15,1
1046,2025-11-12,US,basic,8.1,7,5,1.0,0,42.54,5.13,13,1
1047,2025-08-29,FR,basic,8.55,9,14,1.0,0,24.93,35.85,16,0
1048,2024-10-19,BR,basic,9.84,23,51,0.0,0,46.69,71.11,9,0
1049,2024-08-21,US,basic,11.33,20,63,,0,46.13,79.5,12,0
1050,2025-12-11,DE,standard,20.88,14,46,,1,33.51,48.65,15,0
1051,2025-01-07,ES,premium,40.25,4,9,2.0,0,12.53,17.76,17,0
1052,2025-05-12,US,standard,20.78,12,20,1.0,0,22.85,49.02,13,0
1053,2025-01-13,FR,standard,18.95,17,43,2.0,0,32.09,41.92,18,0
1054,2023-12-13,NL,basic,9.62,13,27,0.0,1,25.91,49.12,16,0
1055,2026-01-18,DE,standard,19.96,18,27,0.0,0,37.49,49.72,10,0
1056,2023-11-10,FR,premium,37.61,9,22,1.0,1,21.29,25.37,11,0
1057,2025-02-27,ES,basic,8.25,7,19,2.0,1,21.02,23.27,13,0
1058,2024-05-23,FR,premium,38.31,14,20,1.0,1,49.04,56.6,9,0
1059,2025-03-21,US,basic,11.14,20,25,2.0,1,28.22,50.18,7,0
1060,2025-06-28,US,standard,20.36,10,32,,0,44.96,38.46,9,0
1061,2024-05-24,ES,premium,40.91,3,1,3.0,0,16.47,8.01,14,1
1062,2024-08-04,DE,standard,17.23,10,34,,1,25.71,28.57,15,0
1063,2025-11-20,BR,basic,7.76,6,16,2.0,0,29.11,16.65,8,0
1064,2024-07-20,US,standard,20.98,7,5,2.0,0,25.52,26.02,16,0
1065,2024-06-08,FR,basic,5.82,9,23,1.0,1,18.62,28.12,9,0
1066,2025-04-22,ES,standard,21.83,16,31,0.0,0,32.16,52.36,11,0
1067,2024-01-10,BR,basic,7.26,1,4,3.0,2,6.5,3.75,12,1
1068,2024-09-14,ES,standard,21.26,16,42,0.0,0,40.93,59.79,11,0
1069,2025-06-08,DE,premium,38.66,7,15,1.0,0,5.01,27.31,16,0
1070,2026-03-16,BR,basic,11.56,9,24,0.0,0,35.49,27.46,9,0
1071,2024-08-15,NL,basic,14.8,22,35,0.0,0,49.09,60.56,4,0
1072,2025-09-25,FR,standard,16.58,9,24,1.0,0,40.02,14.94,13,0
1073,2024-06-05,DE,basic,11.03,7,14,2.0,0,46.89,17.07,15,1
1074,2024-12-24,NL,basic,7.28,6,14,1.0,0,36.2,25.71,18,0
1075,2025-02-12,FR,basic,10.63,28,37,0.0,0,44.42,75.69,6,0
1076,2025-11-03,BR,basic,9.68,9,27,2.0,1,44.98,18.84,15,1
1077,2024-07-14,ES,standard,20.18,19,139,0.0,2,241.77,49.12,11,0
1078,2025-11-01,US,standard,18.62,8,17,1.0,0,10.66,24.72,17,1
1079,2025-03-27,DE,basic,11.16,9,14,2.0,2,41.14,26.48,18,0
1080,2024-03-28,US,basic,7.82,3,11,2.0,0,26.93,11.15,18,0
1081,2024-01-15,FR,basic,11.85,4,8,1.0,2,11.03,16.9,12,0
1082,2023-11-16,US,basic,9.38,5,14,1.0,0,10.93,10.28,10,0
1083,2023-12-13,IN,standard,17.89,9,20,0.0,1,33.02,32.41,10,0
1084,2024-11-27,US,basic,12.38,0,0,2.0,0,13.59,2.58,13,1
1085,2025-10-02,IN,standard,19.89,13,29,1.0,1,27.55,40.93,12,0
1086,2024-03-26,DE,premium,42.85,21,55,0.0,0,59.36,76.06,7,0
1087,2024-04-27,DE,standard,21.82,12,16,3.0,0,51.07,,24,0
1088,2023-11-15,DE,standard,18.79,0,0,2.0,2,23.95,5.71,13,1
1089,2024-09-05,IN,basic,9.86,12,37,4.0,0,29.6,,16,0
1090,2025-11-22,FR,basic,10.17,2,3,0.0,0,31.05,8.99,21,1
1091,2025-01-12,DE,basic,12.28,5,13,1.0,0,19.42,4.2,23,1
1092,2025-03-01,NL,standard,20.65,14,39,2.0,0,19.48,56.86,12,0
1093,2024-03-22,BR,standard,20.25,14,24,1.0,1,3.93,26.68,14,0
1094,2025-04-18,US,basic,9.69,9,14,2.0,0,28.64,33.28,18,0
1095,2025-06-13,NL,basic,9.91,28,72,0.0,0,53.01,84.18,7,0
1096,2026-01-15,DE,basic,11.95,2,6,1.0,0,20.93,15.68,16,0
1097,2024-03-29,US,standard,20.0,22,50,2.0,0,47.84,69.66,4,0
1098,2024-06-06,FR,standard,19.4,13,40,1.0,0,44.17,54.35,6,0
1099,2026-02-18,US,standard,19.14,20,36,,0,53.44,59.24,11,0
1100,2025-03-13,US,premium,39.16,12,10,0.0,1,34.51,27.97,8,0
1101,2025-02-01,IN,basic,7.89,22,32,1.0,0,,69.85,4,0
1102,2025-02-10,US,standard,18.86,5,4,0.0,3,25.16,5.04,23,0
1103,2024-01-16,PL,standard,22.24,18,31,1.0,0,37.18,52.43,7,0
1104,2025-11-14,ES,basic,9.68,17,25,2.0,1,20.29,36.65,6,0
1105,2025-07-02,IN,premium,41.05,0,0,2.0,1,28.25,0.0,21,1
1106,2025-10-19,IN,basic,6.27,5,12,1.0,0,22.61,22.22,13,1
1107,2025-08-25,IN,standard,20.84,18,23,0.0,0,31.6,50.76,5,0
1108,2024-01-26,ES,standard,19.75,21,50,0.0,0,38.1,66.05,8,0
1109,2023-12-28,DE,premium,39.27,27,43,0.0,0,38.15,82.58,4,0
1110,2026-02-15,US,standard,20.26,23,38,1.0,1,38.11,57.91,3,0
1111,2024-09-22,BR,basic,9.25,13,53,1.0,0,37.66,61.52,8,0
1112,2025-09-04,BR,standard,16.8,4,12,1.0,0,17.34,15.59,17,1
1113,2025-10-09,US,standard,21.37,2,5,1.0,0,28.97,3.38,19,0
1114,2025-07-14,IN,standard,20.35,13,26,0.0,0,32.0,48.24,10,0
1115,2025-10-07,US,standard,19.52,11,21,2.0,1,19.75,43.13,11,0
1116,2025-01-23,ES,basic,8.54,13,18,2.0,1,43.02,32.39,22,0
1117,2023-11-10,DE,standard,17.79,13,39,0.0,0,,41.22,16,1
1118,2024-10-31,US,premium,40.33,18,36,0.0,0,46.77,49.92,15,0
1119,2024-07-04,US,basic,12.41,3,4,1.0,0,27.6,3.45,16,1
1120,2025-01-20,DE,standard,20.29,17,33,0.0,0,27.44,48.31,12,0
1121,2026-03-13,DE,premium,37.92,22,55,1.0,0,35.92,56.01,9,0
1122,2026-01-11,US,standard,20.33,4,12,2.0,0,31.79,12.04,26,0
1123,2025-08-04,DE,premium,39.91,0,0,4.0,0,34.16,0.86,22,0
1124,2025-08-26,US,basic,11.29,19,61,0.0,1,39.05,63.85,7,0
1125,2024-03-24,DE,premium,40.9,12,22,2.0,0,36.4,54.01,13,0
1126,2024-03-22,FR,basic,5.51,9,5,1.0,1,43.49,29.7,19,1
1127,2024-03-12,DE,standard,20.81,11,20,0.0,0,,40.65,11,0
1128,2024-09-17,DE,basic,8.48,20,53,2.0,0,39.17,64.82,10,0
1129,2024-11-27,US,standard,17.86,9,26,2.0,0,25.68,31.97,18,0
1130,2024-09-07,US,premium,39.71,11,19,2.0,1,33.91,29.05,10,0
1131,2025-04-06,US,standard,20.61,1,3,1.0,0,13.24,1.62,17,1
1132,2024-08-19,IN,standard,17.53,5,10,2.0,0,21.47,7.89,14,1
1133,2024-05-03,ES,basic,11.05,17,39,1.0,0,33.58,56.02,12,0
1134,2024-05-31,ES,standard,21.14,11,39,,0,36.3,,17,0
1135,2024-10-07,BR,standard,20.06,16,32,0.0,0,41.16,59.69,8,0
1136,2026-02-03,BR,basic,8.69,14,27,0.0,0,36.98,38.66,10,0
1137,2024-07-03,DE,standard,18.52,4,6,0.0,0,16.4,18.8,17,0
1138,2025-05-11,PL,premium,41.53,16,45,1.0,0,28.59,49.96,9,0
1139,2024-06-17,PL,standard,17.72,11,16,0.0,1,40.17,32.92,7,0
1140,2024-12-11,NL,standard,21.59,12,35,0.0,1,40.88,39.54,11,0
1141,2024-02-18,NL,basic,9.74,26,42,1.0,0,36.68,78.48,2,0
1142,2025-06-04,FR,standard,19.85,24,38,1.0,0,49.19,69.13,13,0
1143,2024-01-05,PL,basic,7.43,21,67,0.0,1,36.57,70.26,11,0
1144,2024-03-21,PL,basic,9.77,22,49,0.0,0,51.0,71.45,10,0
1145,2025-06-10,DE,basic,10.91,20,48,0.0,1,59.53,68.0,10,0
1146,2025-01-30,ES,basic,7.99,23,45,1.0,1,21.72,68.17,6,0
1147,2024-12-18,US,basic,10.74,11,11,1.0,0,22.83,22.18,10,0
1148,2024-05-26,ES,standard,20.12,10,22,1.0,0,31.05,33.55,15,0
1149,2024-08-03,PL,basic,9.02,14,19,2.0,0,34.8,44.87,11,0
1150,2024-03-14,US,basic,11.27,17,40,0.0,0,43.86,47.52,9,0
1151,2025-05-08,IN,basic,6.69,22,36,0.0,0,43.04,57.12,16,0
1152,2025-01-10,US,standard,20.51,13,23,2.0,0,30.17,48.93,11,0
1153,2025-03-16,PL,basic,12.42,12,17,1.0,1,21.98,43.61,13,0
1154,2024-01-24,PL,basic,12.15,7,24,0.0,0,16.6,25.33,19,0
1155,2025-07-03,IN,standard,20.57,11,41,2.0,1,28.15,40.93,18,0
1156,2024-10-31,NL,basic,9.54,10,24,3.0,1,22.86,35.02,17,0
1157,2025-12-11,US,premium,39.04,9,26,2.0,2,30.9,31.65,15,0
1158,2024-03-16,DE,basic,9.54,15,23,2.0,0,28.94,36.27,12,0
1159,2025-04-25,FR,basic,10.81,7,12,3.0,0,20.51,26.49,13,0
1160,2025-06-02,US,basic,8.78,11,27,1.0,4,21.15,28.18,13,0
1161,2024-11-03,FR,standard,21.13,13,25,0.0,0,27.41,35.89,13,0
1162,2025-01-16,DE,basic,13.19,10,17,3.0,0,23.67,30.51,17,0
1163,2024-03-18,FR,premium,39.9,23,152,1.0,0,306.95,75.63,11,0
1164,2024-12-18,FR,basic,7.97,21,31,0.0,0,44.11,61.32,7,0
1165,2024-12-31,NL,standard,17.97,10,33,3.0,0,47.19,50.56,10,0
1166,2025-12-24,DE,basic,11.15,15,21,0.0,0,24.16,32.59,4,0
1167,2026-03-06,NL,basic,9.9,5,12,2.0,1,32.42,15.71,13,0
1168,2025-04-13,FR,basic,11.31,14,29,1.0,2,40.42,55.95,14,0
1169,2023-11-08,DE,standard,19.19,19,58,0.0,0,43.08,62.09,10,0
1170,2024-01-17,BR,basic,11.24,4,4,2.0,0,37.94,11.64,18,1
1171,2024-09-24,FR,premium,39.75,4,9,0.0,2,22.32,0.68,15,1
1172,2024-09-23,DE,standard,18.89,7,17,0.0,1,33.24,28.56,15,0
1173,2025-04-19,BR,premium,39.39,4,14,0.0,0,26.69,21.6,18,0
1174,2025-10-22,US,basic,8.19,22,48,1.0,0,37.12,62.89,9,0
1175,2026-03-18,DE,standard,22.97,13,32,0.0,0,34.49,32.19,6,0
1176,2025-06-04,BR,standard,19.85,20,51,,0,39.39,61.31,7,0
1177,2025-06-23,FR,standard,20.96,3,6,2.0,1,23.7,8.48,22,1
1178,2025-10-10,PL,premium,39.18,19,51,1.0,1,38.18,67.13,6,0
1179,2025-08-12,DE,standard,18.41,10,17,3.0,0,28.03,28.83,25,0
1180,2026-03-04,ES,premium,39.64,14,49,1.0,1,27.4,46.49,16,0
1181,2024-10-13,PL,standard,21.64,17,35,2.0,0,34.74,47.97,11,0
1182,2024-01-09,ES,basic,9.21,8,20,,0,32.03,9.67,11,0
1183,2024-08-02,PL,standard,18.68,17,30,0.0,2,33.51,55.2,14,0
1184,2025-03-01,US,standard,20.22,11,19,2.0,0,37.39,,20,0
1185,2025-03-25,BR,premium,40.74,13,46,0.0,1,37.31,51.32,9,0
1186,2025-07-01,US,standard,22.45,11,23,2.0,0,23.55,25.87,11,0
1187,2025-11-22,PL,basic,10.52,6,9,2.0,0,37.79,25.07,23,0
1188,2024-10-21,BR,basic,10.96,6,19,3.0,0,28.58,23.05,18,0
1189,2024-11-18,DE,basic,11.07,8,21,2.0,0,30.06,40.39,14,0
1190,2026-03-19,ES,standard,18.26,4,10,0.0,0,20.97,16.28,20,1
1191,2025-03-29,US,basic,8.55,20,42,,1,41.25,63.78,7,0
1192,2025-07-27,BR,standard,18.36,5,5,,0,14.51,10.32,21,0
1193,2025-10-28,IN,standard,17.99,22,42,1.0,1,33.26,61.92,10,0
1194,2024-07-22,US,standard,21.18,12,15,2.0,1,37.3,29.08,15,0
1195,2024-12-23,BR,basic,10.43,18,29,0.0,0,28.31,52.35,7,0
1196,2024-09-20,PL,standard,20.11,5,13,3.0,0,16.35,25.8,15,0
1197,2024-07-13,US,basic,6.1,10,17,2.0,0,28.88,27.67,18,0
1198,2023-11-22,BR,premium,43.07,8,23,1.0,1,50.7,12.58,14,1
1199,2024-04-26,DE,basic,8.65,8,20,,0,37.1,36.91,13,0
1200,2024-10-02,IN,basic,13.07,11,39,0.0,0,38.26,32.03,10,0
1201,2024-02-20,US,basic,7.82,15,41,0.0,1,26.02,49.37,8,0
1202,2025-02-03,ES,standard,18.77,12,20,0.0,2,30.9,23.72,13,0
1203,2023-11-20,NL,basic,6.69,16,43,2.0,0,19.05,,18,0
1204,2024-06-01,US,standard,20.53,25,53,0.0,1,43.42,84.05,6,0
1205,2024-09-05,DE,standard,18.34,12,28,0.0,1,38.51,33.81,17,0
1206,2024-01-30,BR,standard,18.38,14,18,1.0,0,26.88,45.86,10,0
1207,2025-01-01,IN,basic,7.93,4,4,2.0,0,28.74,17.48,20,0
1208,2024-07-06,FR,basic,11.16,23,55,1.0,0,44.01,62.62,10,0
1209,2025-07-21,US,basic,11.06,17,47,0.0,1,31.89,55.63,7,0
1210,2023-12-09,US,basic,12.71,18,29,3.0,1,34.69,57.92,15,0
1211,2024-09-29,ES,standard,18.96,14,23,0.0,0,30.77,48.74,19,0
1212,2024-05-14,FR,basic,10.32,12,19,1.0,0,23.44,39.02,16,0
1213,2025-02-18,NL,basic,8.06,11,32,0.0,1,29.47,54.16,15,0
1214,2024-03-01,FR,basic,9.49,19,36,1.0,1,41.95,58.17,5,0
1215,2026-01-20,ES,standard,19.21,16,37,0.0,1,31.54,49.01,12,0
1216,2025-12-16,US,basic,10.69,21,50,0.0,0,57.7,73.16,12,0
1217,2025-01-08,US,standard,21.52,5,17,3.0,0,38.15,17.95,16,0
1218,2024-06-26,ES,basic,11.48,12,25,,0,29.52,21.79,23,0
1219,2024-04-20,ES,premium,38.73,4,14,1.0,1,19.63,13.1,11,1
1220,2025-03-08,DE,standard,21.49,15,19,1.0,1,29.31,47.96,12,1
1221,2024-09-06,DE,basic,9.92,6,19,1.0,0,25.05,7.89,16,0
1222,2024-11-29,FR,basic,9.5,8,18,2.0,1,31.68,20.02,21,0
1223,2023-12-10,FR,basic,8.93,14,36,,0,34.74,44.71,7,0
1224,2024-09-02,US,basic,9.15,7,8,,1,23.61,23.52,14,0
1225,2025-03-28,NL,basic,12.6,5,18,1.0,1,25.14,29.44,17,0
1226,2023-12-03,DE,premium,40.45,11,25,,0,28.97,26.58,18,0
1227,2025-12-22,IN,standard,20.25,17,23,1.0,0,34.0,52.06,8,0
1228,2023-11-20,US,basic,9.6,6,14,0.0,1,27.56,21.52,14,0
1229,2025-11-12,US,standard,23.66,16,45,1.0,0,25.85,42.33,12,0
1230,2025-07-18,IN,basic,11.95,12,27,1.0,0,21.38,31.13,16,0
1231,2024-04-10,DE,premium,38.91,21,69,1.0,1,42.85,69.1,10,0
1232,2024-06-25,IN,basic,9.58,21,33,,0,30.74,69.56,14,0
1233,2023-12-02,US,standard,19.67,24,66,0.0,0,39.87,82.78,4,0
1234,2024-06-11,ES,standard,20.21,19,24,1.0,0,47.42,51.67,11,0
1235,2024-09-17,IN,basic,8.94,7,16,1.0,0,23.13,29.47,16,0
1236,2025-05-28,NL,basic,10.65,4,9,1.0,0,42.2,21.05,21,0
1237,2026-03-21,US,basic,12.17,27,39,0.0,0,54.41,80.87,6,0
1238,2025-12-08,DE,premium,38.02,14,35,0.0,0,26.47,42.17,10,0
1239,2025-07-09,DE,standard,18.3,19,28,0.0,1,45.18,49.3,5,0
1240,2026-02-18,BR,standard,19.27,23,63,0.0,0,36.62,64.47,7,0
1241,2025-01-07,DE,standard,19.33,21,179,3.0,0,309.25,56.49,9,0
1242,2024-05-18,US,standard,22.99,12,33,,0,30.91,37.42,10,0
1243,2023-12-08,DE,basic,11.49,17,50,0.0,0,35.14,45.24,16,0
1244,2025-01-23,DE,standard,21.41,19,37,0.0,0,38.28,61.11,6,0
1245,2024-02-23,FR,standard,19.59,5,10,0.0,0,24.38,7.96,18,0
1246,2023-11-19,US,basic,9.56,9,24,4.0,0,29.72,27.1,10,1
1247,2024-03-07,DE,premium,37.81,9,23,1.0,0,24.78,39.03,22,0
1248,2025-02-14,IN,basic,11.16,15,29,2.0,0,40.17,47.47,11,1
1249,2025-06-16,FR,basic,10.73,12,28,0.0,0,40.29,43.48,13,0
1250,2023-11-26,DE,standard,21.92,15,36,2.0,0,28.78,52.21,9,0
1251,2025-08-27,BR,basic,9.67,17,54,1.0,0,47.88,65.35,9,0
1252,2025-04-01,PL,basic,9.78,24,46,2.0,0,48.63,75.64,9,0
1253,2026-01-20,DE,basic,10.25,7,13,2.0,0,21.99,23.04,11,0
1254,2024-05-04,BR,standard,21.33,6,24,2.0,1,25.4,31.9,19,1
1255,2024-09-06,ES,premium,37.78,12,29,1.0,0,49.3,40.21,10,0
1256,2026-01-11,BR,basic,11.09,23,57,1.0,1,49.49,60.06,6,0
1257,2025-09-13,NL,basic,9.96,1,3,0.0,0,29.69,7.5,19,0
1258,2024-11-27,PL,basic,8.4,17,30,0.0,1,33.06,59.69,13,0
1259,2024-12-10,US,premium,36.86,9,27,1.0,0,36.47,21.3,18,0
1260,2024-04-27,FR,basic,9.79,13,34,1.0,0,35.59,44.5,20,0
1261,2025-08-06,IN,premium,42.16,8,32,0.0,0,25.93,19.22,17,0
1262,2024-01-11,ES,premium,42.5,15,41,0.0,0,36.18,48.69,13,0
1263,2025-03-04,FR,basic,10.52,9,21,3.0,1,38.02,30.06,8,0
1264,2024-04-09,US,standard,22.93,10,11,0.0,0,41.78,32.61,8,0
1265,2025-08-30,BR,standard,19.93,10,18,1.0,2,24.84,27.91,19,0
1266,2026-02-21,US,standard,21.42,11,18,1.0,0,23.04,45.45,14,0
1267,2026-02-06,IN,basic,9.31,15,40,1.0,1,45.78,51.79,13,0
1268,2025-05-05,BR,standard,19.22,2,1,2.0,2,37.2,9.54,22,0
1269,2023-12-17,IN,standard,18.97,5,10,2.0,0,27.67,23.03,11,0
1270,2026-02-11,NL,standard,16.9,6,10,0.0,0,39.78,16.97,15,0
1271,2025-05-08,IN,premium,41.92,10,13,2.0,0,34.6,29.94,17,0
1272,2025-12-20,IN,basic,9.03,11,22,0.0,1,28.07,33.43,15,0
1273,2024-01-05,IN,standard,18.79,26,71,0.0,0,33.39,86.63,7,0
1274,2024-08-15,NL,premium,38.22,27,34,0.0,0,34.73,71.76,9,0
1275,2024-05-31,NL,basic,9.68,10,22,1.0,1,29.08,,13,0
1276,2024-07-13,US,basic,12.64,5,7,2.0,1,22.82,22.02,18,0
1277,2024-08-31,BR,basic,13.13,17,21,1.0,0,35.41,50.55,16,0
1278,2024-05-21,US,premium,37.5,14,38,0.0,0,,49.23,11,0
1279,2026-03-18,NL,basic,9.46,19,27,1.0,0,45.84,53.56,8,0
1280,2024-03-03,IN,standard,18.44,24,30,1.0,1,38.92,64.78,8,0
1281,2024-06-20,FR,basic,11.47,9,19,2.0,2,23.14,45.1,11,0
1282,2024-06-20,US,basic,10.42,13,32,0.0,0,26.08,47.13,14,0
1283,2025-04-17,DE,standard,19.04,23,56,1.0,0,51.37,76.79,8,0
1284,2024-04-28,IN,basic,10.1,4,9,1.0,0,25.38,18.79,19,0
1285,2025-04-27,US,premium,39.27,20,43,1.0,0,36.97,60.23,10,0
1286,2026-02-11,US,basic,12.41,25,67,2.0,0,59.78,83.29,6,0
1287,2024-01-26,NL,premium,40.81,13,34,2.0,1,,48.27,7,0
1288,2025-09-02,PL,basic,10.99,12,20,1.0,1,40.63,44.8,13,0
1289,2025-12-27,US,premium,35.99,16,51,0.0,0,36.04,47.69,15,0
1290,2024-09-30,DE,standard,19.89,15,36,3.0,1,26.15,53.82,8,0
1291,2025-09-03,ES,basic,13.11,13,28,0.0,1,38.18,41.32,17,0
1292,2024-03-09,IN,basic,11.98,7,25,0.0,1,27.24,25.39,14,0
1293,2025-03-04,IN,basic,7.22,12,22,0.0,1,41.56,34.48,9,0
1294,2026-03-22,DE,standard,19.52,13,30,1.0,0,30.27,36.49,6,0
1295,2023-12-19,DE,standard,18.19,5,11,1.0,0,27.53,3.59,13,1
1296,2025-01-02,US,basic,12.56,20,40,0.0,0,47.17,66.39,8,0
1297,2025-08-09,IN,basic,10.36,28,38,0.0,0,66.21,88.01,7,0
1298,2024-08-13,US,standard,18.84,20,56,1.0,0,47.31,62.96,14,0
1299,2024-12-19,US,standard,20.04,21,67,0.0,0,54.86,67.47,9,0
1300,2026-02-28,IN,standard,16.08,4,12,1.0,3,,20.7,24,0
1301,2024-06-03,ES,basic,8.36,22,54,0.0,1,37.71,67.08,9,0
1302,2025-04-10,IN,standard,20.04,15,33,1.0,0,42.08,52.85,11,0
1303,2024-07-25,FR,premium,41.26,21,36,0.0,0,33.95,56.7,8,0
1304,2024-02-05,FR,basic,7.08,4,8,0.0,0,26.58,18.38,18,1
1305,2024-10-10,FR,basic,9.42,13,33,0.0,0,45.51,29.98,18,0
1306,2024-08-18,DE,basic,11.5,5,11,3.0,0,29.41,13.3,10,1
1307,2025-08-16,BR,standard,17.81,5,9,0.0,1,29.44,20.77,15,0
1308,2025-08-31,FR,basic,10.33,10,9,1.0,0,32.64,29.89,12,0
1309,2025-03-29,BR,premium,40.09,19,40,2.0,0,32.92,40.16,7,0
1310,2024-03-14,NL,standard,22.56,14,37,1.0,0,18.55,44.57,15,0
1311,2024-12-24,ES,standard,19.64,10,25,0.0,1,23.28,38.52,20,0
1312,2025-05-27,US,standard,19.73,13,24,0.0,0,38.05,48.37,14,0
1313,2024-05-16,FR,basic,11.27,10,34,0.0,1,18.3,23.43,17,0
1314,2024-03-13,US,standard,18.0,0,0,0.0,0,20.12,7.2,18,0
1315,2024-01-30,DE,basic,9.66,13,37,1.0,0,22.55,38.38,18,0
1316,2025-07-08,DE,standard,19.31,3,9,1.0,0,15.09,6.38,14,1
1317,2024-07-16,US,premium,39.78,12,29,0.0,1,30.79,31.5,11,0
1318,2024-10-28,PL,standard,21.26,25,57,0.0,0,51.24,68.33,5,0
1319,2025-02-28,FR,premium,40.82,13,27,0.0,0,45.84,43.07,16,0
1320,2025-04-14,NL,basic,8.87,12,21,0.0,1,,44.64,9,0
1321,2025-12-16,US,standard,20.2,10,23,,0,37.49,34.92,7,0
1322,2025-07-29,US,standard,22.23,4,6,0.0,0,14.93,11.77,13,0
1323,2024-12-02,FR,standard,18.74,21,69,2.0,0,42.62,72.12,9,0
1324,2024-02-13,US,basic,10.21,28,49,1.0,0,54.0,79.46,4,0
1325,2024-03-02,DE,basic,9.7,11,16,2.0,0,27.84,28.98,12,0
1326,2025-10-13,ES,standard,19.9,17,37,1.0,0,44.35,49.36,13,0
1327,2024-08-11,US,basic,7.54,6,11,1.0,1,38.26,21.76,16,0
1328,2026-01-11,US,standard,22.11,16,50,3.0,1,36.09,44.8,16,0
1329,2024-08-15,BR,premium,38.83,9,19,3.0,0,21.49,26.98,12,0
1330,2025-06-01,FR,premium,41.53,0,0,1.0,1,15.86,2.18,9,0
1331,2025-02-27,BR,basic,9.06,15,25,3.0,1,26.05,52.3,11,0
1332,2024-07-09,DE,premium,39.05,17,23,0.0,0,18.1,44.4,11,0
1333,2025-03-21,PL,basic,11.81,13,20,0.0,0,38.19,39.99,10,0
1334,2024-04-22,US,basic,11.48,4,2,1.0,1,35.11,3.37,16,1
1335,2024-12-16,FR,premium,40.3,19,28,2.0,1,34.6,60.6,7,0
1336,2023-11-08,IN,basic,11.13,16,19,3.0,1,35.47,50.65,8,0
1337,2024-09-16,NL,basic,9.56,23,51,1.0,0,31.2,74.31,12,0
1338,2025-07-11,DE,basic,9.98,8,12,0.0,0,21.38,27.77,12,1
1339,2024-05-20,BR,standard,19.0,10,16,2.0,2,31.91,,9,0
1340,2025-04-05,US,standard,21.35,4,6,,0,19.36,9.5,15,0
1341,2024-12-16,US,basic,8.95,22,27,0.0,0,27.4,,8,0
1342,2025-11-26,US,basic,12.22,5,12,2.0,1,39.77,10.56,16,0
1343,2025-12-12,IN,standard,19.52,14,18,,1,30.45,41.1,13,0
1344,2024-11-10,DE,basic,10.02,12,19,,0,21.74,33.48,12,0
1345,2025-10-14,IN,standard,21.13,9,29,0.0,1,31.36,21.19,10,0
1346,2023-11-09,US,premium,40.03,6,6,2.0,0,26.16,16.52,18,0
1347,2024-03-11,NL,standard,19.54,11,22,2.0,1,,37.33,9,0
1348,2024-07-24,PL,premium,39.94,22,68,0.0,0,37.28,67.76,6,0
1349,2024-06-24,US,standard,21.33,19,42,2.0,0,43.4,69.54,10,0
1350,2024-10-24,US,standard,19.0,22,26,0.0,0,47.72,,6,0
1351,2026-02-01,US,basic,9.8,2,4,1.0,0,8.19,0.0,13,0
1352,2025-04-18,NL,basic,10.01,19,55,2.0,0,32.2,50.5,14,0
1353,2025-01-18,US,standard,21.29,0,0,3.0,2,27.53,2.43,13,1
1354,2024-01-19,BR,basic,9.84,10,20,2.0,0,21.9,27.07,9,0
1355,2025-09-16,FR,premium,42.7,13,34,1.0,0,33.03,48.91,16,0
1356,2025-01-17,PL,standard,19.76,12,25,1.0,1,,50.02,11,1
1357,2025-05-30,FR,premium,39.63,21,49,0.0,1,36.08,73.09,9,0
1358,2025-11-29,BR,basic,9.73,15,47,2.0,0,30.28,45.97,4,0
1359,2025-12-26,ES,standard,18.02,12,28,0.0,0,22.8,45.08,9,0
1360,2025-05-12,US,standard,18.43,18,30,1.0,0,45.36,61.06,10,0
1361,2026-01-13,PL,basic,9.19,17,33,0.0,1,47.05,47.15,8,0
1362,2026-01-26,US,standard,21.69,15,45,1.0,0,30.7,33.84,14,0
1363,2025-05-24,FR,standard,19.94,7,10,0.0,0,,20.3,11,0
1364,2025-10-01,NL,premium,39.26,23,64,0.0,0,43.18,69.84,5,0
1365,2024-11-28,IN,standard,21.83,4,9,3.0,1,17.47,6.42,11,0
1366,2026-03-10,IN,basic,12.32,23,82,3.0,1,47.49,74.56,6,0
